type,title,displaytitle,wikibase_item,pageid,lang,dir,revision,tid,timestamp,description,description_source,extract,extract_html,namespace.id,namespace.text,titles.canonical,titles.normalized,titles.display,thumbnail.source,thumbnail.width,thumbnail.height,originalimage.source,originalimage.width,originalimage.height,content_urls.desktop.page,content_urls.desktop.revisions,content_urls.desktop.edit,content_urls.desktop.talk,content_urls.mobile.page,content_urls.mobile.revisions,content_urls.mobile.edit,content_urls.mobile.talk
standard,Donato Bramante,Donato Bramante,Q7793,219366,en,ltr,1019544044,ee8fb930-b2c5-11eb-be3f-99cecd4cdfac,2021-04-23T23:04:25Z,,,"Donato Bramante, born as Donato di Pascuccio d'Antonio and also known as Bramante Lazzari, was an Italian architect and painter. He introduced Renaissance architecture to Milan and the High Renaissance style to Rome, where his plan for St. Peter's Basilica formed the basis of design executed by Michelangelo. His Tempietto marked the beginning of the High Renaissance in Rome (1502) when Pope Julius II appointed him to build a sanctuary over the spot where Peter was buried.","<p><b>Donato Bramante</b>, born as <b>Donato di Pascuccio d'Antonio</b> and also known as <b>Bramante Lazzari</b>, was an Italian architect and painter. He introduced Renaissance architecture to Milan and the High Renaissance style to Rome, where his plan for St. Peter's Basilica formed the basis of design executed by Michelangelo. His Tempietto marked the beginning of the High Renaissance in Rome (1502) when Pope Julius II appointed him to build a sanctuary over the spot where Peter was buried.</p>",0,,Donato_Bramante,Donato Bramante,Donato Bramante,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Donato_Bramante.jpg/234px-Donato_Bramante.jpg,234.0,320.0,https://upload.wikimedia.org/wikipedia/commons/3/35/Donato_Bramante.jpg,468.0,640.0,https://en.wikipedia.org/wiki/Donato_Bramante,https://en.wikipedia.org/wiki/Donato_Bramante?action=history,https://en.wikipedia.org/wiki/Donato_Bramante?action=edit,https://en.wikipedia.org/wiki/Talk:Donato_Bramante,https://en.m.wikipedia.org/wiki/Donato_Bramante,https://en.m.wikipedia.org/wiki/Special:History/Donato_Bramante,https://en.m.wikipedia.org/wiki/Donato_Bramante?action=edit,https://en.m.wikipedia.org/wiki/Talk:Donato_Bramante
standard,Fra Bartolomeo,Fra Bartolomeo,Q7780,11458,en,ltr,996937152,6deef590-b2af-11eb-8081-cdf8bc43c919,2020-12-29T07:18:26Z,Italian Renaissance painter (1472-1517),local,"Fra Bartolomeo or Bartolommeo, also known as Bartolommeo di Pagholo, Bartolommeo di S. Marco, and his original name Baccio della Porta, was an Italian Renaissance painter of religious subjects. He spent all his career in Florence until his mid-forties, when he travelled to work in various cities, as far south as Rome. He trained with Cosimo Roselli and in the 1490s fell under the influence of Savonarola, which led him to become a Dominican friar in 1500, renouncing painting for several years. Typically his paintings are of static groups of figures in subjects such as the Virgin and Child with Saints.","<p><b>Fra Bartolomeo</b> or <b>Bartolommeo</b>, also known as <b>Bartolommeo di Pagholo</b>, <b>Bartolommeo di S. Marco</b>, and his original name <b>Baccio della Porta</b>, was an Italian Renaissance painter of religious subjects. He spent all his career in Florence until his mid-forties, when he travelled to work in various cities, as far south as Rome. He trained with Cosimo Roselli and in the 1490s fell under the influence of Savonarola, which led him to become a Dominican friar in 1500, renouncing painting for several years. Typically his paintings are of static groups of figures in subjects such as the Virgin and Child with Saints.</p>",0,,Fra_Bartolomeo,Fra Bartolomeo,Fra Bartolomeo,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Fra_bartolomeo.jpg/224px-Fra_bartolomeo.jpg,224.0,320.0,https://upload.wikimedia.org/wikipedia/commons/8/87/Fra_bartolomeo.jpg,407.0,581.0,https://en.wikipedia.org/wiki/Fra_Bartolomeo,https://en.wikipedia.org/wiki/Fra_Bartolomeo?action=history,https://en.wikipedia.org/wiki/Fra_Bartolomeo?action=edit,https://en.wikipedia.org/wiki/Talk:Fra_Bartolomeo,https://en.m.wikipedia.org/wiki/Fra_Bartolomeo,https://en.m.wikipedia.org/wiki/Special:History/Fra_Bartolomeo,https://en.m.wikipedia.org/wiki/Fra_Bartolomeo?action=edit,https://en.m.wikipedia.org/wiki/Talk:Fra_Bartolomeo
standard,Mariotto Albertinelli,Mariotto Albertinelli,Q436823,19757,en,ltr,996363140,bab60b70-b1e2-11eb-a40b-99c0359bb77f,2020-12-26T03:56:10Z,,,Mariotto di Bindo di Biagio Albertinelli was an Italian Renaissance painter active in Florence. He was a close friend and collaborator of Fra Bartolomeo.,<p><b>Mariotto di Bindo di Biagio Albertinelli</b> was an Italian Renaissance painter active in Florence. He was a close friend and collaborator of Fra Bartolomeo.</p>,0,,Mariotto_Albertinelli,Mariotto Albertinelli,Mariotto Albertinelli,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Albertinelli_Visitation.jpg/209px-Albertinelli_Visitation.jpg,209.0,320.0,https://upload.wikimedia.org/wikipedia/commons/7/74/Albertinelli_Visitation.jpg,816.0,1248.0,https://en.wikipedia.org/wiki/Mariotto_Albertinelli,https://en.wikipedia.org/wiki/Mariotto_Albertinelli?action=history,https://en.wikipedia.org/wiki/Mariotto_Albertinelli?action=edit,https://en.wikipedia.org/wiki/Talk:Mariotto_Albertinelli,https://en.m.wikipedia.org/wiki/Mariotto_Albertinelli,https://en.m.wikipedia.org/wiki/Special:History/Mariotto_Albertinelli,https://en.m.wikipedia.org/wiki/Mariotto_Albertinelli?action=edit,https://en.m.wikipedia.org/wiki/Talk:Mariotto_Albertinelli
standard,Raffaellino del Garbo,Raffaellino del Garbo,Q954072,2579342,en,ltr,1000297549,8a2ca750-b306-11eb-bbe4-b54fc1a597f4,2021-01-14T14:57:50Z,,,Raffaellino del Garbo was a Florentine painter of the early Renaissance.,<p><b>Raffaellino del Garbo</b> was a Florentine painter of the early Renaissance.</p>,0,,Raffaellino_del_Garbo,Raffaellino del Garbo,Raffaellino del Garbo,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Raffaellino_del_Garbo_from_Vasari.png/268px-Raffaellino_del_Garbo_from_Vasari.png,268.0,320.0,https://upload.wikimedia.org/wikipedia/commons/8/8e/Raffaellino_del_Garbo_from_Vasari.png,582.0,694.0,https://en.wikipedia.org/wiki/Raffaellino_del_Garbo,https://en.wikipedia.org/wiki/Raffaellino_del_Garbo?action=history,https://en.wikipedia.org/wiki/Raffaellino_del_Garbo?action=edit,https://en.wikipedia.org/wiki/Talk:Raffaellino_del_Garbo,https://en.m.wikipedia.org/wiki/Raffaellino_del_Garbo,https://en.m.wikipedia.org/wiki/Special:History/Raffaellino_del_Garbo,https://en.m.wikipedia.org/wiki/Raffaellino_del_Garbo?action=edit,https://en.m.wikipedia.org/wiki/Talk:Raffaellino_del_Garbo
standard,Pietro Torrigiano,Pietro Torrigiano,Q948332,3040953,en,ltr,1006672286,50b67f20-b313-11eb-86fe-8d169efa7fdc,2021-02-14T03:57:54Z,,,"Pietro Torrigiano was an Italian sculptor of the Florentine school. He was important in introducing Renaissance art to England, but his career was adversely affected by his violent temperament.","<p><b>Pietro Torrigiano</b> was an Italian sculptor of the Florentine school. He was important in introducing Renaissance art to England, but his career was adversely affected by his violent temperament.</p>",0,,Pietro_Torrigiano,Pietro Torrigiano,Pietro Torrigiano,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/San_Jer%C3%B3nimo_penitente_001.jpg/213px-San_Jer%C3%B3nimo_penitente_001.jpg,213.0,320.0,https://upload.wikimedia.org/wikipedia/commons/6/65/San_Jer%C3%B3nimo_penitente_001.jpg,2419.0,3628.0,https://en.wikipedia.org/wiki/Pietro_Torrigiano,https://en.wikipedia.org/wiki/Pietro_Torrigiano?action=history,https://en.wikipedia.org/wiki/Pietro_Torrigiano?action=edit,https://en.wikipedia.org/wiki/Talk:Pietro_Torrigiano,https://en.m.wikipedia.org/wiki/Pietro_Torrigiano,https://en.m.wikipedia.org/wiki/Special:History/Pietro_Torrigiano,https://en.m.wikipedia.org/wiki/Pietro_Torrigiano?action=edit,https://en.m.wikipedia.org/wiki/Talk:Pietro_Torrigiano
standard,Giuliano da Sangallo,Giuliano da Sangallo,Q312365,991626,en,ltr,1003082360,21d31a70-b2e5-11eb-9cca-cf0424ac07af,2021-01-27T09:31:41Z,,,"Giuliano da Sangallo was an Italian sculptor, architect and military engineer active during the Italian Renaissance. He is known primarily for being the favored architect of Lorenzo de' Medici, his patron. In this role, Giuliano designed a villa for Lorenzo as well as a monastery for Augustinians and a church where a miracle was said to have taken place. Additionally, Giuliano was commissioned to build multiple structures for Pope Julius II and Pope Leo X. Leon Battista Alberti and Filippo Brunelleschi heavily influenced Sangallo and in turn, he influenced other important Renaissance figures such as Raphael, Leonardo da Vinci, his brother Antonio da Sangallo the Elder, and his sons, Antonio da Sangallo the Younger and Francesco da Sangallo.","<p><b>Giuliano da Sangallo</b> was an Italian sculptor, architect and military engineer active during the Italian Renaissance. He is known primarily for being the favored architect of Lorenzo de' Medici, his patron. In this role, Giuliano designed a villa for Lorenzo as well as a monastery for Augustinians and a church where a miracle was said to have taken place. Additionally, Giuliano was commissioned to build multiple structures for Pope Julius II and Pope Leo X. Leon Battista Alberti and Filippo Brunelleschi heavily influenced Sangallo and in turn, he influenced other important Renaissance figures such as Raphael, Leonardo da Vinci, his brother Antonio da Sangallo the Elder, and his sons, Antonio da Sangallo the Younger and Francesco da Sangallo.</p>",0,,Giuliano_da_Sangallo,Giuliano da Sangallo,Giuliano da Sangallo,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Piero_di_Cosimo_047.jpg/219px-Piero_di_Cosimo_047.jpg,219.0,320.0,https://upload.wikimedia.org/wikipedia/commons/c/c4/Piero_di_Cosimo_047.jpg,1028.0,1500.0,https://en.wikipedia.org/wiki/Giuliano_da_Sangallo,https://en.wikipedia.org/wiki/Giuliano_da_Sangallo?action=history,https://en.wikipedia.org/wiki/Giuliano_da_Sangallo?action=edit,https://en.wikipedia.org/wiki/Talk:Giuliano_da_Sangallo,https://en.m.wikipedia.org/wiki/Giuliano_da_Sangallo,https://en.m.wikipedia.org/wiki/Special:History/Giuliano_da_Sangallo,https://en.m.wikipedia.org/wiki/Giuliano_da_Sangallo?action=edit,https://en.m.wikipedia.org/wiki/Talk:Giuliano_da_Sangallo
standard,Antonio da Sangallo the Elder,Antonio da Sangallo the Elder,Q456861,991647,en,ltr,1012852156,21988270-b2e5-11eb-8641-f17d3d6866bd,2021-03-18T17:47:29Z,Italian architect,local,Antonio da Sangallo the Elder was an Italian Renaissance architect who specialized in the design of fortifications.,<p><b>Antonio da Sangallo the Elder</b> was an Italian Renaissance architect who specialized in the design of fortifications.</p>,0,,Antonio_da_Sangallo_the_Elder,Antonio da Sangallo the Elder,Antonio da Sangallo the Elder,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/SBiagio_von_SO2-_s.jpg/303px-SBiagio_von_SO2-_s.jpg,303.0,320.0,https://upload.wikimedia.org/wikipedia/commons/0/0f/SBiagio_von_SO2-_s.jpg,607.0,640.0,https://en.wikipedia.org/wiki/Antonio_da_Sangallo_the_Elder,https://en.wikipedia.org/wiki/Antonio_da_Sangallo_the_Elder?action=history,https://en.wikipedia.org/wiki/Antonio_da_Sangallo_the_Elder?action=edit,https://en.wikipedia.org/wiki/Talk:Antonio_da_Sangallo_the_Elder,https://en.m.wikipedia.org/wiki/Antonio_da_Sangallo_the_Elder,https://en.m.wikipedia.org/wiki/Special:History/Antonio_da_Sangallo_the_Elder,https://en.m.wikipedia.org/wiki/Antonio_da_Sangallo_the_Elder?action=edit,https://en.m.wikipedia.org/wiki/Talk:Antonio_da_Sangallo_the_Elder
standard,Raphael,Raphael,Q5597,44525,en,ltr,1015513345,a8dd9b30-b3da-11eb-8ed1-a5c91c28bd8b,2021-04-01T22:16:57Z,16th-century Italian painter and architect,local,"Raffaello Sanzio da Urbino, known as Raphael, was an Italian painter and architect of the High Renaissance. His work is admired for its clarity of form, ease of composition, and visual achievement of the Neoplatonic ideal of human grandeur. Together with Michelangelo and Leonardo da Vinci, he forms the traditional trinity of great masters of that period.","<p><b>Raffaello Sanzio da Urbino</b>, known as <b>Raphael</b>, was an Italian painter and architect of the High Renaissance. His work is admired for its clarity of form, ease of composition, and visual achievement of the Neoplatonic ideal of human grandeur. Together with Michelangelo and Leonardo da Vinci, he forms the traditional trinity of great masters of that period.</p>",0,,Raphael,Raphael,Raphael,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Raffaello_Sanzio.jpg/235px-Raffaello_Sanzio.jpg,235.0,320.0,https://upload.wikimedia.org/wikipedia/commons/f/f6/Raffaello_Sanzio.jpg,3898.0,5315.0,https://en.wikipedia.org/wiki/Raphael,https://en.wikipedia.org/wiki/Raphael?action=history,https://en.wikipedia.org/wiki/Raphael?action=edit,https://en.wikipedia.org/wiki/Talk:Raphael,https://en.m.wikipedia.org/wiki/Raphael,https://en.m.wikipedia.org/wiki/Special:History/Raphael,https://en.m.wikipedia.org/wiki/Raphael?action=edit,https://en.m.wikipedia.org/wiki/Talk:Raphael
standard,Guillaume de Marcillat,Guillaume de Marcillat,Q1364424,14154750,en,ltr,1008288041,aa84ec80-af4e-11eb-aff8-2bbf9f4c389d,2021-02-22T15:13:27Z,,,Guillaume de Marcillat was a French painter and stained glass artist.,<p><b>Guillaume de Marcillat</b> was a French painter and stained glass artist.</p>,0,,Guillaume_de_Marcillat,Guillaume de Marcillat,Guillaume de Marcillat,https://upload.wikimedia.org/wikipedia/commons/b/b6/095_le_vite%2C_guglielmo_marcilla.jpg,269.0,300.0,https://upload.wikimedia.org/wikipedia/commons/b/b6/095_le_vite%2C_guglielmo_marcilla.jpg,269.0,300.0,https://en.wikipedia.org/wiki/Guillaume_de_Marcillat,https://en.wikipedia.org/wiki/Guillaume_de_Marcillat?action=history,https://en.wikipedia.org/wiki/Guillaume_de_Marcillat?action=edit,https://en.wikipedia.org/wiki/Talk:Guillaume_de_Marcillat,https://en.m.wikipedia.org/wiki/Guillaume_de_Marcillat,https://en.m.wikipedia.org/wiki/Special:History/Guillaume_de_Marcillat,https://en.m.wikipedia.org/wiki/Guillaume_de_Marcillat?action=edit,https://en.m.wikipedia.org/wiki/Talk:Guillaume_de_Marcillat
standard,Simone del Pollaiolo,Simone del Pollaiolo,Q2527880,2501104,en,ltr,1022261662,7778f760-b0ce-11eb-9f21-87b2d3024dcf,2021-05-09T13:57:14Z,,,Simone del Pollaiolo (1457–1508) was a Florentine architect who was commonly known as Il Cronaca.,<p><b>Simone del Pollaiolo</b> (1457–1508) was a Florentine architect who was commonly known as <b>Il Cronaca</b>.</p>,0,,Simone_del_Pollaiolo,Simone del Pollaiolo,Simone del Pollaiolo,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Ritratto_di_Simone_del_Pollaiolo.jpg/227px-Ritratto_di_Simone_del_Pollaiolo.jpg,227.0,320.0,https://upload.wikimedia.org/wikipedia/commons/0/0e/Ritratto_di_Simone_del_Pollaiolo.jpg,1684.0,2371.0,https://en.wikipedia.org/wiki/Simone_del_Pollaiolo,https://en.wikipedia.org/wiki/Simone_del_Pollaiolo?action=history,https://en.wikipedia.org/wiki/Simone_del_Pollaiolo?action=edit,https://en.wikipedia.org/wiki/Talk:Simone_del_Pollaiolo,https://en.m.wikipedia.org/wiki/Simone_del_Pollaiolo,https://en.m.wikipedia.org/wiki/Special:History/Simone_del_Pollaiolo,https://en.m.wikipedia.org/wiki/Simone_del_Pollaiolo?action=edit,https://en.m.wikipedia.org/wiki/Talk:Simone_del_Pollaiolo
standard,Davide Ghirlandaio,Davide Ghirlandaio,Q1145811,14165859,en,ltr,996363952,c4a10cc0-51ed-11eb-9d45-859741aa6259,2020-12-26T04:01:11Z,,,"Davide Ghirlandaio (1452–1525), also known as David Ghirlandaio and as Davide Bigordi, was an Italian painter and mosaicist, active in his native Florence.","<p><b>Davide Ghirlandaio</b> (1452–1525), also known as <b>David Ghirlandaio</b> and as <b>Davide Bigordi</b>, was an Italian painter and mosaicist, active in his native Florence.</p>",0,,Davide_Ghirlandaio,Davide Ghirlandaio,Davide Ghirlandaio,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/%27The_Virgin_and_Child_with_Saints_Apollonia_and_Sebastian%27%2C_tempera_on_panel_painting_by_Davide_Ghirlandaio%2C_1490-1499%2C_Philadelphia_Museum_of_Art.jpg/303px-%27The_Virgin_and_Child_with_Saints_Apollonia_and_Sebastian%27%2C_tempera_on_panel_painting_by_Davide_Ghirlandaio%2C_1490-1499%2C_Philadelphia_Museum_of_Art.jpg,303.0,320.0,https://upload.wikimedia.org/wikipedia/commons/9/9e/%27The_Virgin_and_Child_with_Saints_Apollonia_and_Sebastian%27%2C_tempera_on_panel_painting_by_Davide_Ghirlandaio%2C_1490-1499%2C_Philadelphia_Museum_of_Art.jpg,852.0,900.0,https://en.wikipedia.org/wiki/Davide_Ghirlandaio,https://en.wikipedia.org/wiki/Davide_Ghirlandaio?action=history,https://en.wikipedia.org/wiki/Davide_Ghirlandaio?action=edit,https://en.wikipedia.org/wiki/Talk:Davide_Ghirlandaio,https://en.m.wikipedia.org/wiki/Davide_Ghirlandaio,https://en.m.wikipedia.org/wiki/Special:History/Davide_Ghirlandaio,https://en.m.wikipedia.org/wiki/Davide_Ghirlandaio?action=edit,https://en.m.wikipedia.org/wiki/Talk:Davide_Ghirlandaio
standard,Benedetto Ghirlandaio,Benedetto Ghirlandaio,Q2554861,14167563,en,ltr,996363942,c4c90720-51ed-11eb-9f6e-fb377f0b0799,2020-12-26T04:01:09Z,,,"Benedetto Ghirlandaio (1458–1497) was an Italian (Florentine) painter. His brothers Davide Ghirlandaio (1452–1525) and Domenico Ghirlandaio (1449–1494) were both painters, as was his nephew Ridolfo Ghirlandaio (1483–1561). From 1486 until 1493 he was active in France, where survives his only extant signed painting, an altarpiece of the Nativity at Nôtre-Dame in Aigueperse. Benedetto died in Florence on 17 July 1497.","<p><b>Benedetto Ghirlandaio</b> (1458–1497) was an Italian (Florentine) painter. His brothers Davide Ghirlandaio (1452–1525) and Domenico Ghirlandaio (1449–1494) were both painters, as was his nephew Ridolfo Ghirlandaio (1483–1561). From 1486 until 1493 he was active in France, where survives his only extant signed painting, an altarpiece of the <i>Nativity</i> at Nôtre-Dame in Aigueperse. Benedetto died in Florence on 17 July 1497.</p>",0,,Benedetto_Ghirlandaio,Benedetto Ghirlandaio,Benedetto Ghirlandaio,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/%27Portrait_of_a_Lady%27%2C_oil_on_panel_painting_by_Benedetto_Ghirlandaio%2C_15th_century%2C_Minneapolis_Institute_of_Arts.jpg/213px-%27Portrait_of_a_Lady%27%2C_oil_on_panel_painting_by_Benedetto_Ghirlandaio%2C_15th_century%2C_Minneapolis_Institute_of_Arts.jpg,213.0,320.0,https://upload.wikimedia.org/wikipedia/commons/8/8c/%27Portrait_of_a_Lady%27%2C_oil_on_panel_painting_by_Benedetto_Ghirlandaio%2C_15th_century%2C_Minneapolis_Institute_of_Arts.jpg,640.0,960.0,https://en.wikipedia.org/wiki/Benedetto_Ghirlandaio,https://en.wikipedia.org/wiki/Benedetto_Ghirlandaio?action=history,https://en.wikipedia.org/wiki/Benedetto_Ghirlandaio?action=edit,https://en.wikipedia.org/wiki/Talk:Benedetto_Ghirlandaio,https://en.m.wikipedia.org/wiki/Benedetto_Ghirlandaio,https://en.m.wikipedia.org/wiki/Special:History/Benedetto_Ghirlandaio,https://en.m.wikipedia.org/wiki/Benedetto_Ghirlandaio?action=edit,https://en.m.wikipedia.org/wiki/Talk:Benedetto_Ghirlandaio
